departamento_id;departamento_nombre;provincia_id;provincia_nombre;anio;semanas_epidemiologicas;evento_nombre;grupo_edad_id;grupo_edad_desc;cantidad_casos
35;Avellaneda;6;Buenos Aires;2018;9;Dengue;6;de 10 a 14 años;1
35;Avellaneda;6;Buenos Aires;2018;11;Dengue;6;de 10 a 14 años;2
35;Avellaneda;6;Buenos Aires;2018;12;Dengue;6;de 10 a 14 años;1
35;Avellaneda;6;Buenos Aires;2018;14;Dengue;6;de 10 a 14 años;2
35;Avellaneda;6;Buenos Aires;2018;16;Dengue;6;de 10 a 14 años;1
35;Avellaneda;6;Buenos Aires;2018;19;Dengue;6;de 10 a 14 años;2
427;La Matanza;6;Buenos Aires;2018;12;Dengue;6;de 10 a 14 años;1
427;La Matanza;6;Buenos Aires;2018;16;Dengue;6;de 10 a 14 años;1
434;LanÃºs;6;Buenos Aires;2018;14;Dengue;6;de 10 a 14 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;15;Dengue;6;de 10 a 14 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;17;Dengue;6;de 10 a 14 años;2
861;Vicente LÃ³pez;6;Buenos Aires;2018;14;Dengue;6;de 10 a 14 años;1
35;Avellaneda;6;Buenos Aires;2018;17;Dengue;7;de 15 a 19 años;3
35;Avellaneda;6;Buenos Aires;2018;18;Dengue;7;de 15 a 19 años;1
274;Florencio Varela;6;Buenos Aires;2018;10;Dengue;7;de 15 a 19 años;1
371;General San MartÃ­n;6;Buenos Aires;2018;11;Dengue;7;de 15 a 19 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;14;Dengue;7;de 15 a 19 años;1
658;Quilmes;6;Buenos Aires;2018;18;Dengue;7;de 15 a 19 años;2
658;Quilmes;6;Buenos Aires;2018;20;Dengue;7;de 15 a 19 años;1
840;Tres de Febrero;6;Buenos Aires;2018;18;Dengue;7;de 15 a 19 años;1
35;Avellaneda;6;Buenos Aires;2018;17;Dengue;4;de 2 a 4 años;1
35;Avellaneda;6;Buenos Aires;2018;7;Dengue;8;de 20 a 24 años;1
35;Avellaneda;6;Buenos Aires;2018;9;Dengue;8;de 20 a 24 años;1
35;Avellaneda;6;Buenos Aires;2018;10;Dengue;8;de 20 a 24 años;1
35;Avellaneda;6;Buenos Aires;2018;11;Dengue;8;de 20 a 24 años;1
35;Avellaneda;6;Buenos Aires;2018;14;Dengue;8;de 20 a 24 años;1
35;Avellaneda;6;Buenos Aires;2018;16;Dengue;8;de 20 a 24 años;2
35;Avellaneda;6;Buenos Aires;2018;19;Dengue;8;de 20 a 24 años;1
91;Berazategui;6;Buenos Aires;2018;11;Dengue;8;de 20 a 24 años;1
427;La Matanza;6;Buenos Aires;2018;12;Dengue;8;de 20 a 24 años;1
427;La Matanza;6;Buenos Aires;2018;13;Dengue;8;de 20 a 24 años;1
427;La Matanza;6;Buenos Aires;2018;21;Dengue;8;de 20 a 24 años;1
568;MorÃ³n;6;Buenos Aires;2018;11;Dengue;8;de 20 a 24 años;1
568;MorÃ³n;6;Buenos Aires;2018;15;Dengue;8;de 20 a 24 años;1
658;Quilmes;6;Buenos Aires;2018;14;Dengue;8;de 20 a 24 años;2
658;Quilmes;6;Buenos Aires;2018;15;Dengue;8;de 20 a 24 años;2
658;Quilmes;6;Buenos Aires;2018;18;Dengue;8;de 20 a 24 años;1
840;Tres de Febrero;6;Buenos Aires;2018;15;Dengue;8;de 20 a 24 años;1
840;Tres de Febrero;6;Buenos Aires;2018;19;Dengue;8;de 20 a 24 años;1
35;Avellaneda;6;Buenos Aires;2018;9;Dengue;9;de 25 a 34 años;1
35;Avellaneda;6;Buenos Aires;2018;11;Dengue;9;de 25 a 34 años;1
35;Avellaneda;6;Buenos Aires;2018;13;Dengue;9;de 25 a 34 años;2
35;Avellaneda;6;Buenos Aires;2018;14;Dengue;9;de 25 a 34 años;3
35;Avellaneda;6;Buenos Aires;2018;15;Dengue;9;de 25 a 34 años;3
35;Avellaneda;6;Buenos Aires;2018;16;Dengue;9;de 25 a 34 años;1
35;Avellaneda;6;Buenos Aires;2018;18;Dengue;9;de 25 a 34 años;3
91;Berazategui;6;Buenos Aires;2018;14;Dengue;9;de 25 a 34 años;2
270;Ezeiza;6;Buenos Aires;2018;13;Dengue;9;de 25 a 34 años;1
427;La Matanza;6;Buenos Aires;2018;9;Dengue;9;de 25 a 34 años;1
427;La Matanza;6;Buenos Aires;2018;13;Dengue;9;de 25 a 34 años;1
427;La Matanza;6;Buenos Aires;2018;14;Dengue;9;de 25 a 34 años;2
427;La Matanza;6;Buenos Aires;2018;16;Dengue;9;de 25 a 34 años;1
427;La Matanza;6;Buenos Aires;2018;17;Dengue;9;de 25 a 34 años;4
427;La Matanza;6;Buenos Aires;2018;18;Dengue;9;de 25 a 34 años;1
427;La Matanza;6;Buenos Aires;2018;21;Dengue;9;de 25 a 34 años;1
434;LanÃºs;6;Buenos Aires;2018;10;Dengue;9;de 25 a 34 años;1
434;LanÃºs;6;Buenos Aires;2018;16;Dengue;9;de 25 a 34 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;11;Dengue;9;de 25 a 34 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;12;Dengue;9;de 25 a 34 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;20;Dengue;9;de 25 a 34 años;1
658;Quilmes;6;Buenos Aires;2018;8;Dengue;9;de 25 a 34 años;1
658;Quilmes;6;Buenos Aires;2018;11;Dengue;9;de 25 a 34 años;1
658;Quilmes;6;Buenos Aires;2018;12;Dengue;9;de 25 a 34 años;1
658;Quilmes;6;Buenos Aires;2018;15;Dengue;9;de 25 a 34 años;3
658;Quilmes;6;Buenos Aires;2018;16;Dengue;9;de 25 a 34 años;2
658;Quilmes;6;Buenos Aires;2018;19;Dengue;9;de 25 a 34 años;1
840;Tres de Febrero;6;Buenos Aires;2018;20;Dengue;9;de 25 a 34 años;1
35;Avellaneda;6;Buenos Aires;2018;12;Dengue;10;de 35 a 44 años;2
35;Avellaneda;6;Buenos Aires;2018;13;Dengue;10;de 35 a 44 años;2
35;Avellaneda;6;Buenos Aires;2018;14;Dengue;10;de 35 a 44 años;1
35;Avellaneda;6;Buenos Aires;2018;16;Dengue;10;de 35 a 44 años;2
270;Ezeiza;6;Buenos Aires;2018;11;Dengue;10;de 35 a 44 años;1
427;La Matanza;6;Buenos Aires;2018;13;Dengue;10;de 35 a 44 años;1
427;La Matanza;6;Buenos Aires;2018;16;Dengue;10;de 35 a 44 años;1
434;LanÃºs;6;Buenos Aires;2018;14;Dengue;10;de 35 a 44 años;1
434;LanÃºs;6;Buenos Aires;2018;15;Dengue;10;de 35 a 44 años;1
539;Merlo;6;Buenos Aires;2018;10;Dengue;10;de 35 a 44 años;1
539;Merlo;6;Buenos Aires;2018;14;Dengue;10;de 35 a 44 años;1
568;MorÃ³n;6;Buenos Aires;2018;9;Dengue;10;de 35 a 44 años;1
568;MorÃ³n;6;Buenos Aires;2018;10;Dengue;10;de 35 a 44 años;2
658;Quilmes;6;Buenos Aires;2018;14;Dengue;10;de 35 a 44 años;1
999;*sin dato*;6;Buenos Aires;2018;11;Dengue;10;de 45 a 64 años;1
35;Avellaneda;6;Buenos Aires;2018;7;Dengue;10;de 45 a 64 años;1
35;Avellaneda;6;Buenos Aires;2018;10;Dengue;10;de 45 a 64 años;1
35;Avellaneda;6;Buenos Aires;2018;11;Dengue;10;de 45 a 64 años;1
35;Avellaneda;6;Buenos Aires;2018;14;Dengue;10;de 45 a 64 años;2
410;ItuzaingÃ³;6;Buenos Aires;2018;11;Dengue;10;de 45 a 64 años;1
427;La Matanza;6;Buenos Aires;2018;12;Dengue;10;de 45 a 64 años;1
427;La Matanza;6;Buenos Aires;2018;13;Dengue;10;de 45 a 64 años;2
427;La Matanza;6;Buenos Aires;2018;14;Dengue;10;de 45 a 64 años;2
427;La Matanza;6;Buenos Aires;2018;15;Dengue;10;de 45 a 64 años;1
427;La Matanza;6;Buenos Aires;2018;18;Dengue;10;de 45 a 64 años;1
434;LanÃºs;6;Buenos Aires;2018;10;Dengue;10;de 45 a 64 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;11;Dengue;10;de 45 a 64 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;15;Dengue;10;de 45 a 64 años;1
490;Lomas de Zamora;6;Buenos Aires;2018;18;Dengue;10;de 45 a 64 años;1
568;MorÃ³n;6;Buenos Aires;2018;10;Dengue;10;de 45 a 64 años;1
658;Quilmes;6;Buenos Aires;2018;12;Dengue;10;de 45 a 64 años;1
658;Quilmes;6;Buenos Aires;2018;15;Dengue;10;de 45 a 64 años;1
658;Quilmes;6;Buenos Aires;2018;16;Dengue;10;de 45 a 64 años;1
658;Quilmes;6;Buenos Aires;2018;17;Dengue;10;de 45 a 64 años;1
658;Quilmes;6;Buenos Aires;2018;21;Dengue;10;de 45 a 64 años;2
760;San Miguel;6;Buenos Aires;2018;18;Dengue;10;de 45 a 64 años;1
840;Tres de Febrero;6;Buenos Aires;2018;19;Dengue;10;de 45 a 64 años;1
35;Avellaneda;6;Buenos Aires;2018;14;Dengue;5;de 5 a 9 años;1
35;Avellaneda;6;Buenos Aires;2018;15;Dengue;5;de 5 a 9 años;2
427;La Matanza;6;Buenos Aires;2018;16;Dengue;5;de 5 a 9 años;1
